0.2606666,0.6898046,0.7509649,1,0.02893266,0.004374486,0.02406872,0.1081138,0.0001356478,0.1081138,0.1081138,0.2452073,0.9305556,0.8988096,0,0,0,0,0.9,0.9,0,0,0.4285715,0,0,0.4285715,0,0
0.2456264,0.712887,0.8506179,0.0625,0.03077272,0.004112913,0.02613224,0.2678462,0.0002007831,0.2678462,0.2678462,0.2687532,0.8928571,0.2694129,0,0,0.005952381,0,0,0,0,0,0,0,0,0,0,0.006944444
0.6966614,0.781819,0.02949595,0.125,0.004290947,0.02473996,0.0001539358,0.2678462,0.2527693,0.2678462,0.2678462,0.9236111,0.8869048,0.2532541,0,0,0.005952381,0,0,0,0,0,0,0,0,0,0,0.006944444
0.8177599,0.907648,0.03185202,0.1875,0.003973548,0.02417223,0.0002190746,0.2678462,0.2499951,0.2678462,0.2678462,0.9166667,0.8809524,0.2507402,0,0,0.005952381,0,0,0,0,0,0,0,0,0,0,0.006944444
0.8523701,0.9845147,0.03294089,0.25,0.003842201,0.02501141,0.000264865,0.2678462,0.260156,0.2678462,0.2678462,0.2610876,0.8940446,0.9956421,0,0,0.005952381,0,0,0,0,0,0,0,0,0,0,0.006944444
0.03308407,0.003825574,0.02409687,0.3125,0.0002602597,0.2508326,0.9097222,0.267021,0.8690476,0.267021,0.267021,0.251752,0.8927417,0.9814268,0,0,0.005952381,0,0.1,0.1,0,0,0,0,0,0,0,0.006944444
0.03290123,0.003846832,0.02381041,0.375,0.0002507662,0.2476122,0.9027778,0.0002410507,0.8630953,0.0002410507,0.0002410507,0.2484931,0.7477166,0.8406104,0,0,0.005952381,0,0.2,0.2,0,0,0.1428571,0,0,0.1428571,0,0.006944444
0.03058526,0.004138122,0.02464573,0.4375,0.000183789,0.2532198,0.8958333,0.0002410507,0.8571429,0.0002410507,0.0002410507,0.25382,0.6903859,0.760598,0,0,0.005952381,0,0.2,0.2,0,0,0.1428571,0,0,0.1428571,0,0.006944444
0.02910789,0.004348151,0.02433528,0.5,0.0001414963,0.2481436,0.8888889,0.0002410507,0.8511905,0.0002410507,0.0002410507,0.2485834,0.791705,0.8824408,0,0,0.005952381,0,0.2,0.2,0,0,0.1428571,0,0,0.1428571,0,0.006944444
0.03137269,0.004034258,0.02433508,0.5625,0.0002052399,0.2510511,0.8819445,0.0002410507,0.8452381,0.0002410507,0.0002410507,0.2517386,0.7296986,0.7906907,0,0,0.005952381,0,0.2,0.2,0,0,0.1428571,0,0,0.1428571,0,0.006944444
0.02965899,0.004267358,0.02386797,0.625,0.0001527192,0.2440636,0.8392857,0.02579017,0.2445472,0.02579017,0.02579017,0.7748344,0.8856174,0.0314329,0,0,0.005952381,0,0.3,0.3,0,0,0.1428571,0,0,0.1428571,0,0.006944444
0.004026531,0.02494662,0.000212333,0.6875,0.2574407,0.8680556,0.8333334,0.003947556,0.2581533,0.003947556,0.003947556,0.8184323,0.9798336,0.03288079,0,0,0.005952381,0,0.4,0.4,0,0,0.2857143,0,0,0.2857143,0,0.006944444
0.003849225,0.0259329,0.0002723464,0.75,0.2696556,0.827381,0.2706118,0.03206175,0.7085965,0.03206175,0.03206175,0.8134087,0.03007868,0.004207815,0,0,0.005952381,0,0.5,0.5,0,0,0.4285715,0,0,0.4285715,0,0.006944444
0.0252306,0.000173238,0.2585531,0.8125,0.8214286,0.2591095,0.8183237,0.0540569,0.9682291,0.0540569,0.0540569,0.03273208,0.003866712,0.02564923,0,0,0.005952381,0,0.6,0.6,0,0,0.5714286,0,0,0.5714286,0,0.006944444
0.0002638412,0.2664973,0.8611111,0.875,0.8154762,0.2674194,0.7617102,0.918619,0.8338162,0.918619,0.918619,0.03045832,0.004155368,0.02401315,0,0,0.005952381,0,0.7,0.7,0,0,0.7142857,0,0,0.7142857,0.5,0.006944444
0.0001754495,0.2465587,0.8541667,0.9375,0.8095238,0.2471293,0.7119655,0.7748718,0.7859176,0.7748718,0.7748718,0.02957121,0.004280026,0.02432571,0,0,0.005952381,0,0.8,0.8,0,0,0.8571429,0,0,0.8571429,0.5,0.006944444
0.0001533295,0.2486325,0.8472222,1,0.8035715,0.2491167,0.6879694,0.1081138,0.79574,0.1081138,0.1081138,0.029752,0.004254017,0.02546524,0,0,0.005952381,0,0.9,0.9,0,0,0.4285715,0,0,0.4285715,0,0.006944444
0.000165535,0.2605205,0.8402778,0.0625,0.797619,0.2610464,0.8082794,0.2640047,0.9441176,0.2640047,0.2640047,0.03242453,0.003903389,0.02536224,0,0,0.01190476,0,0,0,0,0,0,0,0,0,0,0.01388889
0.0002497905,0.26309,0.8333333,0.125,0.2639549,0.8049737,0.9107347,0.2640047,0.03191096,0.2640047,0.2640047,0.003966209,0.0246321,0.0002251927,0,0,0.01190476,0,0,0,0,0,0,0,0,0,0,0.01388889
0.2548297,0.7857143,0.255597,0.1875,0.7428128,0.8029635,0.02988533,0.2640047,0.004235039,0.2640047,0.2640047,0.02378293,0.000158115,0.2434761,0,0,0.01190476,0,0,0,0,0,0,0,0,0,0,0.01388889
0.8263889,0.7797619,0.2439806,0.25,0.6637957,0.7563345,0.02903026,0.2640047,0.004359778,0.2640047,0.2640047,0.02517814,0.0001443944,0.256637,0,0,0.01190476,0,0,0,0,0,0,0,0,0,0,0.01388889
0.8194445,0.7738096,0.2570846,0.3125,0.7093571,0.8385313,0.03054638,0.2633971,0.004143388,0.2633971,0.2633971,0.02591943,0.0001920849,0.2662528,0,0,0.01190476,0,0.1,0.1,0,0,0,0,0,0,0,0.01388889
0.7678571,0.2668793,0.7325988,0.375,0.8071675,0.02996307,0.00422405,0.0001869389,0.0242311,0.0001869389,0.0001869389,0.0001632054,0.2481631,0.8055556,0,0,0.01190476,0,0.2,0.2,0,0,0.1428571,0,0,0.1428571,0,0.01388889
0.7619048,0.2486853,0.7999104,0.4375,0.8941302,0.03159452,0.004005933,0.0001869389,0.02437632,0.0001869389,0.0001869389,0.000212606,0.2517673,0.7986111,0,0,0.01190476,0,0.2,0.2,0,0,0.1428571,0,0,0.1428571,0,0.01388889
0.7559524,0.2524845,0.7834612,0.5,0.9295138,0.03223918,0.00392583,0.0001869389,0.02578597,0.0001869389,0.0001869389,0.000247298,0.2672257,0.7916667,0,0,0.01190476,0,0.2,0.2,0,0,0.1428571,0,0,0.1428571,0,0.01388889
0.268077,0.7671637,0.8797812,0.5625,0.03132232,0.004040745,0.02504442,0.0001869389,0.0002096049,0.0001869389,0.0001869389,0.2583013,0.7847222,0.7440476,0,0,0.01190476,0,0.2,0.2,0,0,0.1428571,0,0,0.1428571,0,0.01388889
0.2590023,0.8641905,0.9550582,0.625,0.03256385,0.003886689,0.02397871,0.02565532,0.0002408854,0.02565532,0.02565532,0.2489203,0.7777778,0.7380952,0,0,0.01190476,0,0.3,0.3,0,0,0.1428571,0,0,0.1428571,0,0.01388889
0.2497578,0.7718328,0.876564,0.6875,0.03126146,0.004048613,0.02480974,0.004157663,0.0002057138,0.004157663,0.004157663,0.2557999,0.7708333,0.7321429,0,0,0.01190476,0,0.4,0.4,0,0,0.2857143,0,0,0.2857143,0,0.01388889
0.2564865,0.6722013,0.7920501,0.75,0.02968402,0.004263761,0.02595076,0.03044151,0.0001667551,0.03044151,0.03044151,0.2653953,0.7638889,0.7261905,0,0,0.01190476,0,0.5,0.5,0,0,0.4285715,0,0,0.4285715,0,0.01388889
0.2659238,0.7932185,0.8639361,0.8125,0.03102311,0.004079718,0.02382255,0.0540569,0.00019038,0.0540569,0.0540569,0.2453176,0.7202381,0.2459482,0,0,0.01190476,0,0.6,0.6,0,0,0.5714286,0,0,0.5714286,0,0.01388889
0.7214774,0.8450866,0.03066904,0.875,0.004126818,0.02566696,0.0001939855,0.8329154,0.2638265,0.8329154,0.8329154,0.7569445,0.2644617,0.7998326,0,0,0.01190476,0,0.7,0.7,0,0,0.7142857,0,0,0.7142857,0.5,0.01388889
0.9167796,0.03202654,0.003951895,0.9375,0.02493989,0.0002319076,0.25817,0.7122456,0.7083334,0.7122456,0.7122456,0.258963,0.7660051,0.8521382,0,0,0.01190476,0,0.8,0.8,0,0,0.8571429,0,0,0.8571429,0.5,0.01388889
0.03080125,0.004109104,0.02435999,1,0.000188013,0.2505637,0.702381,0.1081138,0.2511821,0.1081138,0.1081138,0.8424193,0.9206246,0.03210016,0,0,0.01190476,0,0.9,0.9,0,0,0.4285715,0,0,0.4285715,0,0.01388889
0.003942831,0.02376926,0.0002234093,0.0625,0.2461468,0.7430556,0.6964286,0.2608874,0.2469125,0.2608874,0.2608874,0.8216659,0.9591818,0.03261646,0,0,0.01785714,0,0,0,0,0,0,0,0,0,0,0.02083333
0.00388042,0.02532159,0.0002562731,0.125,0.2629333,0.7361111,0.6904762,0.2608874,0.2638258,0.2608874,0.2608874,0.7408803,0.8026236,0.02987905,0,0,0.01785714,0,0,0,0,0,0,0,0,0,0,0.02083333
0.004235928,0.02383564,0.0001582984,0.1875,0.2440079,0.7291667,0.6845238,0.2608874,0.2445129,0.2608874,0.2608874,0.8739179,0.9952475,0.03307898,0,0,0.01785714,0,0,0,0,0,0,0,0,0,0,0.02083333
0.003826162,0.02464272,0.0002659697,0.25,0.2565076,0.7222222,0.6785715,0.2608874,0.257447,0.2608874,0.2608874,0.829721,0.9938439,0.0330609,0,0,0.01785714,0,0,0,0,0,0,0,0,0,0,0.02083333
0.003828254,0.02592123,0.0002790757,0.3125,0.2697901,0.7152778,0.672619,0.2601443,0.2707752,0.2601443,0.2601443,0.7390036,0.8273942,0.03033859,0,0,0.01785714,0,0.1,0.1,0,0,0,0,0,0,0,0.02083333
0.004171768,0.02457552,0.0001761031,0.375,0.2521772,0.7083333,0.2527476,0.0002201531,0.7395798,0.0002201531,0.0002201531,0.8155211,0.03011786,0.004202341,0,0,0.01785714,0,0.2,0.2,0,0,0.1428571,0,0,0.1428571,0,0.02083333
0.02423151,0.0001674606,0.2483648,0.4375,0.7013889,0.6607143,0.2489033,0.0002201531,0.797248,0.0002201531,0.0002201531,0.8744389,0.03122128,0.004053823,0,0,0.01785714,0,0.2,0.2,0,0,0.1428571,0,0,0.1428571,0,0.02083333
0.02396562,0.0001974916,0.2470449,0.5,0.6944445,0.6547619,0.2477033,0.0002201531,0.6656885,0.0002201531,0.0002201531,0.7543774,0.02899467,0.004365131,0,0,0.01785714,0,0.2,0.2,0,0,0.1428571,0,0,0.1428571,0,0.02083333
0.02504611,0.0001427294,0.2552451,0.5625,0.6488096,0.255687,0.7559832,0.0002201531,0.8555609,0.0002201531,0.0002201531,0.03086553,0.004100546,0.02477382,0,0,0.01785714,0,0.2,0.2,0,0,0.1428571,0,0,0.1428571,0,0.02083333
0.0001931557,0.2549052,0.6428571,0.625,0.2555418,0.8343584,0.9181096,0.02518544,0.032052,0.02518544,0.02518544,0.003948756,0.02393937,0.0002234337,0,0,0.01785714,0,0.3,0.3,0,0,0.1428571,0,0,0.1428571,0,0.02083333
0.2478459,0.6369048,0.2486106,0.6875,0.7014171,0.787059,0.02959219,0.004004052,0.004276991,0.004004052,0.004004052,0.02472474,0.0001564059,0.2527381,0,0,0.01785714,0,0.4,0.4,0,0,0.2857143,0,0,0.2857143,0,0.02083333
0.6805556,0.6309524,0.2532323,0.75,0.819909,0.9716733,0.03277617,0.03160936,0.003861511,0.03160936,0.03160936,0.02568474,0.0002658405,0.2669282,0,0,0.01785714,0,0.5,0.5,0,0,0.4285715,0,0,0.4285715,0,0.02083333
0.6736111,0.2678586,0.682525,0.8125,0.755567,0.0290163,0.004361877,0.0540569,0.02446411,0.0540569,0.0540569,0.0001399513,0.2493413,0.6666667,0,0,0.01785714,0,0.6,0.6,0,0,0.5714286,0,0,0.5714286,0,0.02083333
0.6190476,0.2497749,0.6860292,0.875,0.7902187,0.0296503,0.004268608,0.8949107,0.02537327,0.8949107,0.8949107,0.0001621105,0.2594446,0.6597222,0,0,0.01785714,0,0.7,0.7,0,0,0.7142857,0,0,0.7142857,0.5,0.02083333
0.6130952,0.2599578,0.7244816,0.9375,0.780602,0.02947362,0.004294198,0.7748279,0.02375561,0.7748279,0.7748279,0.000147243,0.2426846,0.6071429,0,0,0.01785714,0,0.8,0.8,0,0,0.8571429,0,0,0.8571429,0.5,0.02083333
0.243148,0.6891058,0.813666,1,0.03008346,0.004207148,0.02595179,0.1081138,0.0001783308,0.1081138,0.1081138,0.2659501,0.6527778,0.6011905,0,0,0.01785714,0,0.9,0.9,0,0,0.4285715,0,0,0.4285715,0,0.02083333
0.2665229,0.7011933,0.8120357,0.0625,0.03005323,0.004211379,0.02545728,0.2488067,0.0001740579,0.2488067,0.2488067,0.2608418,0.6458333,0.5952381,0,0,0.02380952,0,0,0,0,0,0,0,0,0,0,0.02777778
0.2614004,0.768445,0.9006429,0.125,0.03171846,0.003990281,0.02554276,0.2488067,0.0002269504,0.2488067,0.2488067,0.2639853,0.6388889,0.5892857,0,0,0.02380952,0,0,0,0,0,0,0,0,0,0,0.02777778
0.2647539,0.8638024,0.9534256,0.1875,0.03254303,0.003889175,0.02395109,0.2488067,0.0002399,0.2488067,0.2488067,0.2486064,0.6319445,0.5833334,0,0,0.02380952,0,0,0,0,0,0,0,0,0,0,0.02777778
0.24944,0.6473088,0.7556335,0.25,0.02901751,0.004361695,0.02579717,0.2488067,0.0001476091,0.2488067,0.2488067,0.2629296,0.577381,0.263387,0,0,0.02380952,0,0,0,0,0,0,0,0,0,0,0.02777778
0.8653809,0.9784511,0.03286305,0.3125,0.003851302,0.02449367,0.0002565989,0.2479381,0.2546664,0.2479381,0.2479381,0.6180556,0.2555668,0.732994,0,0,0.02380952,0,0.1,0.1,0,0,0,0,0,0,0,0.02777778
0.8778674,0.03128611,0.004045423,0.375,0.02615982,0.0002177297,0.2697543,0.000247951,0.5654762,0.000247951,0.000247951,0.2704816,0.7220541,0.8157539,0,0,0.02380952,0,0.2,0.2,0,0,0.1428571,0,0,0.1428571,0,0.02777778
0.03012219,0.004201738,0.02482619,0.4375,0.0001716929,0.2544657,0.6111111,0.000247951,0.5595238,0.000247951,0.000247951,0.255018,0.8256202,0.9428996,0,0,0.02380952,0,0.2,0.2,0,0,0.1428571,0,0,0.1428571,0,0.02777778
0.03240905,0.003905253,0.02479953,0.5,0.0002437091,0.257232,0.6041667,0.000247951,0.5535715,0.000247951,0.000247951,0.2580754,0.6821305,0.7549427,0,0,0.02380952,0,0.2,0.2,0,0,0.1428571,0,0,0.1428571,0,0.02777778
0.02900495,0.004363584,0.02445944,0.5625,0.0001396418,0.2492794,0.5972222,0.000247951,0.547619,0.000247951,0.000247951,0.2497119,0.6973279,0.8187583,0,0,0.02380952,0,0.2,0.2,0,0,0.1428571,0,0,0.1428571,0,0.02777778
0.03017796,0.004193972,0.02579376,0.625,0.0001800334,0.2644591,0.5902778,0.02385359,0.2650392,0.02385359,0.02385359,0.8341204,0.9116762,0.03192895,0,0,0.02380952,0,0.3,0.3,0,0,0.1428571,0,0,0.1428571,0,0.02777778
0.003963974,0.02379372,0.0002181049,0.6875,0.2461794,0.5357143,0.246923,0.003857885,0.8433011,0.003857885,0.003857885,0.9505635,0.03250656,0.003893538,0,0,0.02380952,0,0.4,0.4,0,0,0.2857143,0,0,0.2857143,0,0.02777778
0.0244644,0.0002437775,0.2538858,0.75,0.5833333,0.5297619,0.2547319,0.03280697,0.8261272,0.03280697,0.03280697,0.9366245,0.03232934,0.003914881,0,0,0.02380952,0,0.5,0.5,0,0,0.4285715,0,0,0.4285715,0,0.02777778
0.02462966,0.0002392935,0.2553633,0.8125,0.5763889,0.5238096,0.2561893,0.0540569,0.6719105,0.0540569,0.0540569,0.7530144,0.0289699,0.004368864,0,0,0.02380952,0,0.6,0.6,0,0,0.5714286,0,0,0.5714286,0,0.02777778
0.02477247,0.000140547,0.2524246,0.875,0.5694445,0.5178571,0.2528594,0.9740776,0.7950903,0.9740776,0.9740776,0.8684819,0.0311088,0.00406848,0,0,0.02380952,0,0.7,0.7,0,0,0.7142857,0,0,0.7142857,0.5,0.02777778
0.0238809,0.0001934048,0.2460278,0.9375,0.5119048,0.2466702,0.7934695,0.8848916,0.87108,0.8848916,0.8848916,0.03115783,0.004062077,0.02399515,0,0,0.02380952,0,0.8,0.8,0,0,0.8571429,0,0,0.8571429,0.5,0.02777778
0.0001958102,0.2472679,0.5555556,1,0.5059524,0.2479193,0.8144674,0.1081138,0.9293329,0.1081138,0.1081138,0.03223689,0.003926109,0.02479978,0,0,0.02380952,0,0.9,0.9,0,0,0.4285715,0,0,0.4285715,0,0.02777778
0.0002377614,0.2570025,0.5486111,0.0625,0.257821,0.7540413,0.8868164,0.2547033,0.03145564,0.2547033,0.2547033,0.00402362,0.0256662,0.0002192126,0,0,0.0297619,0,0,0,0,0,0,0,0,0,0,0.03472222
0.2648979,0.5416667,0.4940476,0.125,0.2656341,0.7546088,0.8937836,0.2547033,0.03158794,0.2547033,0.2547033,0.004006769,0.02583058,0.0002250667,0,0,0.0297619,0,0,0,0,0,0,0,0,0,0,0.03472222
0.2667782,0.5347222,0.4880953,0.1875,0.2675374,0.6951603,0.8260049,0.2547033,0.03031272,0.2547033,0.2547033,0.004175328,0.02608509,0.0001861335,0,0,0.0297619,0,0,0,0,0,0,0,0,0,0,0.03472222
0.2676316,0.5277778,0.4821429,0.25,0.2682341,0.7406097,0.8746013,0.2547033,0.03122435,0.2547033,0.2547033,0.004053425,0.02580277,0.0002127313,0,0,0.0297619,0,0,0,0,0,0,0,0,0,0,0.03472222
0.2659871,0.5208333,0.4761905,0.3125,0.2666964,0.690841,0.8137358,0.2540382,0.03008475,0.2540382,0.2540382,0.004206967,0.02588866,0.000177935,0,0,0.0297619,0,0.1,0.1,0,0,0,0,0,0,0,0.03472222
0.2653048,0.5138889,0.4702381,0.375,0.2658764,0.780212,0.8603924,0.0002001492,0.03095638,0.0002001492,0.0002001492,0.004088512,0.02412869,0.0001908277,0,0,0.0297619,0,0.2,0.2,0,0,0.1428571,0,0,0.1428571,0,0.03472222
0.2483841,0.5069445,0.4642857,0.4375,0.2490149,0.8176373,0.8884476,0.0002001492,0.03148659,0.0002001492,0.0002001492,0.004019666,0.0237096,0.0002034528,0,0,0.0297619,0,0.2,0.2,0,0,0.1428571,0,0,0.1428571,0,0.03472222
0.2447434,0.2454274,0.7032274,0.5,0.8242554,0.03028016,0.004179818,0.0002001492,0.02573556,0.0002001492,0.0002001492,0.000182665,0.2640012,0.4930556,0,0,0.0297619,0,0.2,0.2,0,0,0.1428571,0,0,0.1428571,0,0.03472222
0.452381,0.2645918,0.8182149,0.5625,0.8979354,0.0316669,0.003996776,0.0002001492,0.02392338,0.0002001492,0.0002001492,0.000210932,0.2471824,0.4861111,0,0,0.0297619,0,0.2,0.2,0,0,0.1428571,0,0,0.1428571,0,0.03472222
0.4464286,0.2478956,0.888216,0.625,0.03314025,0.003819088,0.02435394,0.02465652,0.0002650662,0.02465652,0.02465652,0.2535837,0.4404762,0.2545216,0,0,0.0297619,0,0.3,0.3,0,0,0.1428571,0,0,0.1428571,0,0.03472222
0.6874011,0.7957599,0.02975237,0.6875,0.004253965,0.02548688,0.000165686,0.004066527,0.2607424,0.004066527,0.004066527,0.4791667,0.4345238,0.2612688,0,0,0.0297619,0,0.4,0.4,0,0,0.2857143,0,0,0.2857143,0,0.03472222
0.7176461,0.8122513,0.03005723,0.75,0.004210819,0.02487973,0.000170222,0.03112374,0.2549294,0.03112374,0.03112374,0.4722222,0.4285714,0.2554757,0,0,0.0297619,0,0.5,0.5,0,0,0.4285715,0,0,0.4285715,0,0.03472222
0.8721564,0.9656577,0.03269919,0.8125,0.003870601,0.0240063,0.0002458055,0.0540569,0.249384,0.0540569,0.0540569,0.4652778,0.422619,0.2502423,0,0,0.0297619,0,0.6,0.6,0,0,0.5714286,0,0,0.5714286,0,0.03472222
0.7885659,0.9156801,0.0320055,0.875,0.003954493,0.02526867,0.0002342425,0.8692738,0.2615446,0.8692738,0.8692738,0.4166667,0.2623451,0.7028664,0,0,0.0297619,0,0.7,0.7,0,0,0.7142857,0,0,0.7142857,0.5,0.03472222
0.8359621,0.03049838,0.00414991,0.9375,0.0260851,0.0001918247,0.2678882,0.7707216,0.4583333,0.7707216,0.7707216,0.4107143,0.2685129,0.6512693,0,0,0.0297619,0,0.8,0.8,0,0,0.8571429,0,0,0.8571429,0.5,0.03472222
0.7675928,0.0292355,0.004329174,1,0.02601725,0.0001547157,0.2654668,0.1081138,0.4513889,0.1081138,0.1081138,0.4047619,0.2659498,0.8570716,0,0,0.0297619,0,0.9,0.9,0,0,0.4285715,0,0,0.4285715,0,0.03472222
0.9602799,0.03263048,0.003878752,0.0625,0.02430156,0.0002464361,0.25236,0.2602277,0.4444444,0.2602277,0.2602277,0.3988095,0.2532187,0.722025,0,0,0.03571429,0,0,0,0,0,0,0,0,0,0,0.04166667
0.8158299,0.0301236,0.004201542,0.125,0.02482932,0.0001717546,0.2544997,0.2602277,0.3928572,0.2602277,0.2602277,0.2550521,0.6443012,0.756247,0,0,0.03571429,0,0,0,0,0,0,0,0,0,0,0.04166667
0.02902868,0.004360018,0.02593716,0.1875,0.0001487053,0.2643715,0.3869048,0.2602277,0.2648324,0.2602277,0.2602277,0.8454981,0.9698415,0.03275272,0,0,0.03571429,0,0,0,0,0,0,0,0,0,0,0.04166667
0.003864276,0.02486351,0.0002564985,0.25,0.2583616,0.3809524,0.2592587,0.2602277,0.7711889,0.2602277,0.2602277,0.880339,0.03133288,0.004039383,0,0,0.03571429,0,0,0,0,0,0,0,0,0,0,0.04166667
0.02492813,0.0002089685,0.257116,0.3125,0.4305556,0.2578151,0.7066106,0.2594065,0.7725098,0.2594065,0.2594065,0.02932537,0.004315906,0.02412216,0,0,0.03571429,0,0.1,0.1,0,0,0,0,0,0,0,0.04166667
0.0001457188,0.2462429,0.4236111,0.375,0.3690476,0.2466992,0.7477961,0.0002388196,0.8519629,0.0002388196,0.0002388196,0.03079796,0.004109543,0.02494846,0,0,0.03571429,0,0.2,0.2,0,0,0.1428571,0,0,0.1428571,0,0.04166667
0.0001924548,0.2566123,0.4166667,0.4375,0.3630953,0.2572452,0.7374854,0.0002388196,0.8565462,0.0002388196,0.0002388196,0.03088405,0.004098088,0.02542201,0,0,0.03571429,0,0.2,0.2,0,0,0.1428571,0,0,0.1428571,0,0.04166667
0.0001987878,0.2615997,0.4097222,0.5,0.3571429,0.2622552,0.7052297,0.0002388196,0.7754667,0.0002388196,0.0002388196,0.02937949,0.004307955,0.02425521,0,0,0.03571429,0,0.2,0.2,0,0,0.1428571,0,0,0.1428571,0,0.04166667
0.0001479092,0.2476695,0.4027778,0.5625,0.3511905,0.2481335,0.7251785,0.0002388196,0.8334136,0.0002388196,0.0002388196,0.03045081,0.004156393,0.02521164,0,0,0.03571429,0,0.2,0.2,0,0,0.1428571,0,0,0.1428571,0,0.04166667
0.0001839826,0.2588544,0.3958333,0.625,0.3452381,0.2594526,0.7024895,0.02503634,0.7957771,0.02503634,0.02503634,0.02975269,0.004253919,0.02493996,0,0,0.03571429,0,0.3,0.3,0,0,0.1428571,0,0,0.1428571,0,0.04166667
0.0001621393,0.2551476,0.3888889,0.6875,0.3392857,0.2556627,0.8250484,0.003930372,0.9094136,0.003930372,0.003930372,0.03188573,0.003969348,0.02400107,0,0,0.03571429,0,0.4,0.4,0,0,0.2857143,0,0,0.2857143,0,0.04166667
0.0002186089,0.2482686,0.3819444,0.75,0.2490129,0.7051256,0.7834049,0.03220193,0.02952506,0.03220193,0.03220193,0.004286716,0.02448892,0.0001531396,0,0,0.03571429,0,0.5,0.5,0,0,0.4285715,0,0,0.4285715,0,0.04166667
0.2502417,0.327381,0.2507245,0.8125,0.8857007,0.9928935,0.03304866,0.0540569,0.003829672,0.0540569,0.0540569,0.02426125,0.0002607653,0.2524966,0,0,0.03571429,0,0.6,0.6,0,0,0.5714286,0,0,0.5714286,0,0.04166667
0.3680556,0.3214286,0.2534168,0.875,0.7005572,0.7582467,0.02906507,0.9265714,0.004354558,0.9265714,0.9265714,0.02391302,0.0001379899,0.2437849,0,0,0.03571429,0,0.7,0.7,0,0,0.7142857,0,0,0.7142857,0.5,0.04166667
